time,low,high,open,close,volume
1611954000.0,1110.25,1136.7,1112.82,1131.47,1892.93223009
1611950400.0,1099.06,1122.0,1111.62,1112.72,3055.35286606
1611946800.0,1081.62,1118.16,1114.53,1111.83,4103.12152413
1611943200.0,1102.39,1136.3,1129.0,1115.25,3792.71504557
1611939600.0,1121.08,1147.24,1128.65,1128.88,4355.11089024
1611936000.0,1120.86,1155.48,1148.13,1128.59,2616.08540727
1611932400.0,1142.66,1158.46,1144.99,1147.03,1488.7948149
1611928800.0,1129.68,1177.97,1170.0,1144.68,6130.32247221
1611925200.0,1155.0,1172.32,1169.25,1169.16,2197.90887259
1611921600.0,1151.78,1174.42,1169.24,1169.67,2728.72676648
1611918000.0,1137.99,1177.99,1138.0,1169.52,7043.20078954
1611914400.0,1110.13,1138.56,1131.94,1138.0,5419.1851294
1611910800.0,1110.36,1150.0,1136.24,1131.94,17797.79206612
1611907200.0,1071.3,1140.52,1088.39,1136.37,6309.64417344
1611903600.0,1070.49,1092.03,1076.44,1088.62,1730.8670805
1611900000.0,1070.28,1087.48,1077.45,1076.42,1220.70639089
1611896400.0,1072.07,1085.53,1079.5,1077.8,1066.18968352
1611892800.0,1064.48,1098.72,1093.73,1079.22,1886.8030709
1611889200.0,1085.06,1112.72,1108.61,1092.96,671.4877232
1611885600.0,1105.04,1118.26,1110.01,1108.61,374.55377605
1611882000.0,1105.2,1133.68,1129.92,1110.81,1274.93698448
1611878400.0,1095.93,1134.65,1096.69,1129.47,2411.78327756
1611874800.0,1092.45,1119.73,1114.51,1097.7,1425.9065427
1611871200.0,1110.09,1121.39,1111.19,1113.83,1531.83230269
1611867600.0,1098.98,1113.0,1099.42,1112.39,1038.54689153
1611864000.0,1093.0,1114.51,1099.84,1099.3,1166.99685302
1611860400.0,1098.03,1107.5,1104.83,1099.95,871.43538511
1611856800.0,1089.72,1110.43,1104.43,1104.56,1599.33955218
1611853200.0,1100.23,1118.99,1114.78,1103.14,1406.66346912
1611849600.0,1099.0,1118.78,1114.25,1115.49,1746.17336532
1611846000.0,1101.27,1116.0,1114.46,1113.57,1827.98121586
1611842400.0,1098.0,1120.0,1107.99,1113.0,3261.24401801
1611838800.0,1080.79,1108.0,1090.64,1108.0,2354.46957352
1611835200.0,1070.0,1094.0,1077.55,1090.64,3632.4289728
1611831600.0,1066.68,1082.38,1074.53,1078.28,1682.90241566
1611828000.0,1059.34,1081.69,1076.32,1073.78,1213.39586538
1611824400.0,1047.04,1077.82,1056.85,1077.01,2090.65170907
1611820800.0,1051.78,1070.0,1063.35,1057.41,1423.96884041
1611817200.0,1059.0,1082.89,1082.5,1063.02,1276.9629553
1611813600.0,1076.1,1096.55,1077.63,1081.2,3026.96819774
1611810000.0,1053.55,1078.75,1063.31,1077.45,829.7515559
1611806400.0,1054.24,1070.4,1069.0,1062.43,531.1361499
1611802800.0,1047.0,1069.34,1053.13,1066.97,476.00831772
1611799200.0,1047.26,1060.12,1047.62,1051.51,1276.82280675
1611795600.0,1030.92,1048.85,1044.73,1047.7,878.53303022
1611792000.0,1010.43,1046.0,1026.83,1044.58,2377.34298154
1611788400.0,1022.56,1040.0,1035.59,1026.83,3161.03492317
1611784800.0,1023.95,1062.49,1053.44,1035.62,2001.68551361
1611781200.0,1040.98,1068.4,1065.6,1054.17,1793.71019609
1611777600.0,1042.2,1073.5,1049.45,1065.29,5135.20737885
1611774000.0,1011.24,1057.63,1012.51,1049.69,4640.95209612
1611770400.0,1009.5,1040.78,1039.21,1011.61,2804.20860028
1611766800.0,1027.21,1063.23,1048.73,1039.99,3855.68565294
1611763200.0,1046.14,1084.0,1062.56,1049.1,4635.09817976
1611759600.0,1009.84,1065.65,1016.8,1063.17,4652.84718606
1611756000.0,1001.34,1034.55,1022.22,1016.17,6178.38493633
1611752400.0,1022.24,1057.76,1046.04,1022.24,2024.55274065
1611748800.0,1030.06,1053.0,1033.95,1046.9,2832.78932439
1611745200.0,1033.0,1076.0,1054.99,1033.71,3382.81895526
1611741600.0,1043.0,1058.5,1051.75,1054.7,1028.48452521
1611738000.0,1033.0,1055.3,1041.05,1052.78,2425.48625908
1611734400.0,1039.03,1067.0,1067.0,1040.3,2153.50692956
1611730800.0,1059.75,1081.12,1064.76,1067.16,984.92787909
1611727200.0,1053.3,1067.23,1057.29,1065.19,1019.68222469
1611723600.0,1050.0,1079.9,1079.25,1057.66,1645.9716611
1611720000.0,1069.7,1087.33,1078.31,1079.61,445.08518916
1611716400.0,1071.55,1080.01,1072.48,1078.95,304.77423153
1611712800.0,1071.41,1095.26,1085.54,1072.4,642.42743788
1611709200.0,1082.0,1111.01,1108.53,1086.0,1175.31268743
1611705600.0,1095.12,1129.68,1123.88,1107.5,747.16007535
1611702000.0,1110.25,1130.8,1120.0,1125.17,1459.82238884
1611698400.0,1091.54,1120.0,1097.57,1120.0,870.64897971
1611694800.0,1094.0,1122.17,1099.05,1097.95,1581.11825911
1611691200.0,1094.04,1120.41,1104.44,1099.92,3142.89726322
1611687600.0,1097.15,1113.86,1098.14,1104.85,1626.55833919
1611684000.0,1086.21,1102.7,1095.0,1099.16,1766.85253694
1611680400.0,1074.24,1095.0,1078.76,1095.0,1924.39022115
1611676800.0,1045.39,1079.97,1055.29,1078.76,2724.84332716
1611673200.0,1038.13,1063.92,1038.76,1054.84,1846.1276485
1611669600.0,1026.23,1064.15,1059.55,1038.78,2989.78564287
1611666000.0,1040.0,1066.0,1051.63,1059.81,2910.42668976
1611662400.0,1050.44,1089.39,1084.53,1053.0,3718.22400988
1611658800.0,1081.06,1104.27,1103.98,1084.65,971.06545718
1611655200.0,1082.78,1110.61,1086.38,1103.98,1979.7337903
1611651600.0,1069.31,1100.94,1096.58,1086.22,2202.29390828
1611648000.0,1080.0,1101.41,1090.11,1097.33,1274.25511615
1611644400.0,1076.0,1095.58,1084.79,1090.0,1109.39685657
1611640800.0,1083.48,1106.19,1105.55,1086.34,1230.4810323
1611637200.0,1095.11,1112.5,1105.96,1106.01,603.18654547
1611633600.0,1082.31,1113.24,1082.86,1105.85,603.91559639
1611630000.0,1069.42,1119.13,1113.09,1083.63,2366.56906963
1611626400.0,1104.81,1133.84,1133.84,1113.61,850.48464148
1611622800.0,1111.03,1135.0,1126.31,1134.97,1079.14634273
1611619200.0,1077.12,1133.69,1087.7,1126.81,3017.60469234
1611615600.0,1081.54,1105.55,1094.4,1087.95,2876.34914444
1611612000.0,1067.04,1110.81,1110.46,1094.4,4239.38451652
1611608400.0,1075.12,1127.92,1127.84,1110.73,5775.51761854
1611604800.0,1115.42,1140.66,1140.66,1128.0,2662.39416127
1611601200.0,1125.0,1150.16,1132.52,1140.53,1555.62392258
1611597600.0,1115.86,1158.13,1151.79,1132.48,3134.17595493
1611594000.0,1144.8,1166.0,1157.88,1152.57,2007.38448052
1611590400.0,1143.53,1189.88,1184.16,1157.37,3334.19933558
1611586800.0,1155.5,1186.74,1160.24,1184.13,2012.04306486
1611583200.0,1154.52,1176.0,1167.53,1159.58,1713.17790325
1611579600.0,1157.51,1182.92,1174.01,1167.97,2571.93347462
1611576000.0,1156.74,1190.0,1162.45,1173.89,3239.51035985
1611572400.0,1146.6,1170.0,1153.4,1162.0,2113.32855422
1611568800.0,1138.68,1156.0,1145.4,1154.12,1886.71393174
1611565200.0,1139.13,1171.24,1169.54,1146.5,2818.3903083
1611561600.0,1151.0,1172.4,1169.4,1169.45,2681.15237437
1611558000.0,1152.39,1172.47,1171.72,1169.4,3236.64135664
1611554400.0,1162.48,1187.03,1183.89,1170.61,969.09215892
1611550800.0,1163.4,1183.63,1168.99,1183.37,861.94896705
1611547200.0,1143.0,1176.76,1172.9,1169.83,2350.86912888
1611543600.0,1167.73,1182.48,1173.71,1172.22,947.91571295
1611540000.0,1165.0,1184.94,1177.62,1174.53,1512.65149698
1611536400.0,1166.01,1199.05,1196.23,1177.25,3830.98161142
1611532800.0,1136.87,1209.73,1144.38,1195.0,9506.51181855
1611529200.0,1125.07,1149.9,1125.68,1144.99,3284.38420424
1611525600.0,1105.77,1132.71,1112.06,1125.57,2323.57543174
1611522000.0,1101.12,1114.41,1104.53,1112.43,1134.54865343
1611518400.0,1090.59,1108.9,1091.0,1105.71,1647.44271873
1611514800.0,1075.0,1118.44,1108.56,1091.88,4184.70155835
1611511200.0,1105.0,1117.57,1116.74,1108.36,1557.81198282
1611507600.0,1091.28,1122.79,1093.59,1117.19,4549.06344908
1611504000.0,1074.0,1100.5,1087.5,1094.07,2228.85995901
1611500400.0,1073.58,1089.65,1073.88,1086.29,1253.07827557
1611496800.0,1069.91,1094.84,1089.45,1074.15,1562.3798207
1611493200.0,1084.47,1094.84,1091.25,1089.4,958.41423082
1611489600.0,1080.01,1108.93,1105.0,1091.53,1663.96794505
1611486000.0,1099.0,1109.99,1101.67,1105.0,1490.95670828
1611482400.0,1089.69,1104.82,1101.63,1101.76,1799.39366953
1611478800.0,1084.55,1108.21,1088.59,1101.55,4106.17140274
1611475200.0,1075.76,1088.99,1079.69,1088.59,1401.48772559
1611471600.0,1071.73,1088.16,1084.54,1080.66,953.72827433
1611468000.0,1076.6,1093.07,1091.89,1083.34,799.91466718
1611464400.0,1079.44,1095.98,1084.27,1089.81,1452.28007447
1611460800.0,1058.68,1085.34,1062.0,1084.77,1523.21612428
1611457200.0,1032.92,1062.0,1034.12,1062.0,1462.64812418
1611453600.0,1015.48,1037.91,1017.16,1034.46,445.247786
1611450000.0,1010.0,1025.0,1012.31,1016.92,306.22885042
1611446400.0,1003.15,1021.6,1013.41,1012.36,475.53167728
1611442800.0,1006.32,1019.27,1016.25,1013.62,529.63210088
1611439200.0,1011.63,1026.92,1025.49,1016.21,606.36974911
1611435600.0,1012.0,1031.39,1028.45,1025.23,766.75927782
1611432000.0,1023.16,1036.06,1033.96,1028.48,586.59060275
1611428400.0,1026.92,1038.28,1026.99,1033.98,805.00670588
1611424800.0,1022.82,1037.14,1030.38,1027.5,903.12263934
1611421200.0,1018.37,1032.01,1021.17,1030.5,719.93273619
1611417600.0,1007.48,1035.63,1012.45,1021.6,1301.21515688
1611414000.0,1000.9,1019.47,1003.14,1012.34,815.6051846
1611410400.0,1001.75,1017.56,1015.0,1003.99,669.05413079
1611406800.0,985.0,1020.22,1003.44,1015.0,1978.56791305
1611403200.0,1000.51,1016.35,1005.12,1002.18,1569.63301369
1611399600.0,999.92,1031.84,1026.48,1004.44,1874.15194681
1611396000.0,1019.25,1037.3,1035.05,1025.6,952.35590251
1611392400.0,1031.54,1047.99,1043.22,1035.16,762.85944788
1611388800.0,1029.6,1045.94,1037.7,1043.19,1304.07380534
1611385200.0,1028.62,1044.34,1031.0,1037.7,497.19487489
1611381600.0,1030.53,1041.86,1040.0,1031.89,428.8539879
1611378000.0,1018.04,1040.99,1024.94,1039.97,497.90260053
1611374400.0,1011.33,1029.88,1013.65,1026.06,282.84899778
1611370800.0,1000.55,1019.38,1002.97,1013.64,403.89120146
1611367200.0,996.99,1021.45,1011.64,1002.72,443.80189777
1611363600.0,994.96,1020.0,1009.77,1012.5,807.04221996
1611360000.0,991.16,1013.59,1013.59,1008.84,1696.05823948
1611356400.0,1002.13,1022.03,1006.2,1014.52,1280.87304472
1611352800.0,1005.0,1035.0,1025.05,1006.92,1582.69494584
1611349200.0,1022.0,1037.5,1028.47,1025.05,1067.6667522
1611345600.0,1026.43,1050.46,1045.59,1028.39,2024.59114522
1611342000.0,1035.73,1049.0,1039.99,1045.4,2414.80609189
1611338400.0,1009.44,1040.79,1017.0,1040.79,2365.69951365
1611334800.0,1008.94,1024.73,1020.63,1017.55,1527.03478236
1611331200.0,1001.0,1032.45,1017.34,1021.31,2125.97042452
1611327600.0,1005.7,1024.74,1017.14,1017.52,3476.47293959
1611324000.0,1006.81,1019.79,1006.81,1017.14,2903.21942403
1611320400.0,983.66,1012.42,992.34,1007.14,2310.39194007
1611316800.0,986.03,1005.0,986.9,993.2,2026.76224653
1611313200.0,968.79,997.15,969.84,986.08,2781.74572784
1611309600.0,952.07,973.96,964.19,969.72,1960.32694384
1611306000.0,947.49,973.25,956.61,963.69,2434.6754415
1611302400.0,921.75,958.97,940.15,955.89,2177.80130463
1611298800.0,931.32,969.62,958.84,941.13,2779.1944897
1611295200.0,955.05,970.81,967.27,958.65,1953.10598374
1611291600.0,943.52,974.64,952.85,966.45,1445.8466772
1611288000.0,948.1,978.7,954.65,953.03,994.17142164
1611284400.0,926.66,955.94,952.0,953.98,811.2568188
1611280800.0,916.59,953.48,925.52,951.97,2549.40887901
1611277200.0,856.39,931.6,874.18,925.67,4589.46980055
1611273600.0,858.0,923.65,913.63,875.03,9762.84944419
1611270000.0,912.42,953.08,934.29,913.5,4402.76873085
1611266400.0,891.22,964.1,962.94,934.3,12544.9781091
1611262800.0,962.01,1006.86,989.53,962.17,2901.63535034
1611259200.0,989.03,1016.26,1013.6,989.92,2072.2825832
1611255600.0,976.03,1020.0,978.06,1013.61,3734.69710808
1611252000.0,972.02,988.5,984.49,979.75,2371.18376165
1611248400.0,959.0,987.61,961.06,982.96,3513.26793607
1611244800.0,957.76,1003.14,977.48,961.06,5620.20344593
1611241200.0,974.09,1013.16,990.0,977.82,5202.98103638
1611237600.0,985.12,1024.57,1018.43,991.63,4316.75890952
1611234000.0,1013.87,1037.0,1024.77,1018.78,2126.64254794
1611230400.0,980.01,1032.54,1016.84,1025.38,8379.6149093
1611226800.0,1015.91,1036.18,1029.96,1017.48,1916.46827459
1611223200.0,1008.04,1043.83,1040.0,1031.33,5587.28241141
1611219600.0,1015.01,1050.89,1040.06,1040.0,7544.10566162
1611216000.0,1039.01,1082.86,1080.95,1040.06,4080.96175287
1611212400.0,1073.98,1092.02,1079.4,1080.03,1008.92182222
1611208800.0,1070.81,1085.3,1076.32,1080.34,812.73487565
1611205200.0,1055.8,1077.28,1061.34,1076.89,956.81649444
1611201600.0,1056.89,1102.63,1094.67,1061.22,1507.49869232
1611198000.0,1080.0,1104.71,1099.13,1095.78,1549.49682495
1611194400.0,1084.06,1106.19,1103.07,1098.28,899.10368667
1611190800.0,1097.0,1128.88,1127.0,1103.07,595.74606589
1611187200.0,1117.19,1146.35,1136.28,1127.43,1249.54247954
1611183600.0,1091.89,1145.92,1102.66,1136.47,3091.92230717
1611180000.0,1087.09,1108.81,1093.4,1102.45,1237.10446081
1611176400.0,1078.0,1108.14,1100.98,1093.78,1689.98973091
1611172800.0,1093.78,1121.42,1114.03,1101.53,2202.99149138
1611169200.0,1087.15,1117.29,1090.0,1113.5,3370.43115456
1611165600.0,1077.28,1093.87,1085.35,1091.2,1348.35269361
1611162000.0,1065.02,1095.7,1083.6,1085.36,2090.93210684
1611158400.0,1030.0,1085.2,1051.71,1084.49,5413.8714476
1611154800.0,1047.01,1092.19,1081.09,1053.12,3416.22986453
1611151200.0,1076.62,1100.0,1083.73,1081.11,3326.45021972
1611147600.0,1043.24,1088.73,1070.14,1084.66,3959.74156637
1611144000.0,1021.0,1074.77,1045.09,1070.06,5607.96435359
1611140400.0,1029.87,1081.99,1077.11,1045.41,7098.13602539
1611136800.0,1055.04,1085.9,1081.96,1077.84,4502.83250626
1611133200.0,1073.0,1118.54,1113.34,1080.89,5436.96211322
1611129600.0,1112.77,1132.36,1128.79,1114.23,1513.51508955
1611126000.0,1104.55,1136.49,1111.63,1128.9,2379.00443683
1611122400.0,1106.55,1133.0,1127.89,1111.63,1459.62342099
1611118800.0,1114.54,1130.05,1119.05,1128.29,1176.79009258
1611115200.0,1086.66,1124.22,1107.51,1119.03,2539.75645949
1611111600.0,1106.16,1155.07,1151.76,1108.14,2101.45155666
1611108000.0,1130.01,1151.77,1140.84,1151.77,813.42368976
1611104400.0,1137.19,1159.16,1157.19,1141.79,809.01335698
1611100800.0,1117.51,1159.99,1127.02,1158.31,1630.3340065
1611097200.0,1127.22,1166.87,1162.11,1127.47,2236.04562799
1611093600.0,1150.01,1176.01,1163.94,1162.11,1869.17827718
1611090000.0,1141.56,1171.93,1143.24,1164.16,3205.60816481
1611086400.0,1116.11,1147.6,1123.72,1143.23,3216.26022057
1611082800.0,1100.42,1141.56,1129.58,1123.72,5602.76076663
1611079200.0,1126.91,1169.37,1168.61,1130.0,4944.9905189
1611075600.0,1165.0,1181.57,1173.07,1169.5,1982.63749993
1611072000.0,1160.11,1183.91,1167.99,1174.46,4004.91612037
1611068400.0,1142.66,1168.4,1161.79,1166.98,2748.63142422
1611064800.0,1151.09,1175.0,1170.0,1161.79,3423.25785223
1611061200.0,1144.01,1173.32,1144.01,1170.38,3167.00873695
1611057600.0,1135.82,1188.44,1182.17,1145.48,6216.50273722
1611054000.0,1140.3,1184.21,1143.18,1180.88,4656.86357274
1611050400.0,1125.88,1150.06,1140.25,1142.72,3200.90855861
1611046800.0,1133.02,1155.7,1136.71,1140.26,3528.46559699
1611043200.0,1126.71,1148.32,1136.89,1137.45,4960.58789051
1611039600.0,1095.23,1146.24,1100.63,1136.87,4760.29047132
1611036000.0,1088.72,1110.04,1091.92,1100.63,2303.5424276
1611032400.0,1079.32,1099.0,1079.86,1092.21,1127.09902062
1611028800.0,1077.59,1100.81,1093.21,1078.81,1054.32546095
1611025200.0,1089.25,1113.25,1108.21,1092.3,1233.48116918
1611021600.0,1086.99,1110.94,1087.63,1108.38,2308.12041001
1611018000.0,1042.2,1103.0,1042.2,1087.12,6223.59223975
1611014400.0,1034.45,1052.0,1040.96,1042.19,1838.86183781
1611010800.0,1020.1,1042.0,1025.6,1040.83,1879.8527669
1611007200.0,1020.45,1028.37,1021.12,1025.61,640.60348849
1611003600.0,1014.69,1024.43,1015.29,1021.12,1353.28969049
1611000000.0,1012.48,1021.71,1016.49,1015.17,1009.48722223
1610996400.0,1009.29,1023.0,1010.68,1017.02,863.92602483
1610992800.0,1007.6,1016.82,1010.68,1010.7,1191.97470338
1610989200.0,1005.0,1024.05,1019.96,1011.3,1438.21182485
1610985600.0,1014.69,1033.31,1027.67,1019.1,1112.5805304
1610982000.0,1019.81,1030.47,1023.79,1028.04,1024.27503517
1610978400.0,1012.5,1039.0,1030.33,1024.09,2305.45595858
1610974800.0,1027.01,1036.83,1031.35,1030.48,1354.78071109
1610971200.0,1014.47,1038.97,1015.47,1030.52,4334.98596832
1610967600.0,1000.0,1018.86,1013.5,1016.35,1757.02694575
1610964000.0,1010.0,1020.0,1019.26,1014.31,750.75052903
1610960400.0,1012.14,1022.2,1013.15,1019.53,1341.14831382
1610956800.0,1006.86,1017.47,1010.7,1014.03,1114.08560552
1610953200.0,990.0,1016.0,990.69,1010.87,1122.28566243
1610949600.0,990.0,1001.48,1000.0,990.99,700.4784794
1610946000.0,983.53,1003.02,995.75,1000.0,1124.58321557
1610942400.0,985.97,998.47,988.46,995.66,740.99790217
1610938800.0,981.24,1013.34,1010.25,989.26,3815.75995182
1610935200.0,1009.0,1027.36,1026.01,1009.53,480.27396102
1610931600.0,1014.67,1031.2,1027.53,1025.95,332.53411154
1610928000.0,1015.69,1031.18,1019.93,1027.98,824.80498422
1610924400.0,1012.82,1036.74,1029.82,1019.78,1434.03649475
1610920800.0,1022.53,1047.31,1041.53,1030.36,2535.70656325
1610917200.0,1021.3,1046.97,1021.93,1041.53,3024.81544155
1610913600.0,1006.33,1024.95,1006.33,1021.53,1117.11884662
1610910000.0,1000.0,1024.49,1012.51,1006.33,1578.08194966
1610906400.0,1011.21,1019.27,1016.71,1012.94,647.23429261
1610902800.0,1009.63,1027.22,1023.16,1016.71,1059.25762171
1610899200.0,1017.59,1032.97,1026.28,1023.75,1256.66486499
1610895600.0,992.28,1030.0,992.62,1025.42,3669.94110412
1610892000.0,987.0,1005.47,992.65,992.62,881.67055566
1610888400.0,990.86,1016.94,1004.13,993.68,1235.91805577
1610884800.0,1001.89,1016.41,1015.62,1003.98,1012.5470259
1610881200.0,996.41,1018.0,996.41,1014.36,1586.27377694
1610877600.0,967.2,1003.28,977.24,997.32,1822.02658964
1610874000.0,974.0,1007.47,991.55,978.46,3328.0655319
1610870400.0,965.61,991.98,979.65,991.64,2761.15260908
1610866800.0,970.0,1017.92,1003.51,979.72,2868.85906569
1610863200.0,995.61,1013.98,1005.66,1004.83,779.52968088
1610859600.0,1003.52,1017.31,1013.6,1005.89,864.02669097
1610856000.0,1011.3,1033.98,1026.8,1013.6,1400.47232388
1610852400.0,1019.72,1032.06,1028.74,1028.01,547.15626771
1610848800.0,1023.85,1040.9,1033.84,1028.72,588.60680316
1610845200.0,1014.64,1034.06,1022.2,1034.06,1492.59942526
1610841600.0,995.38,1025.5,1016.8,1022.7,1907.18611822
1610838000.0,1004.43,1027.17,1022.03,1016.96,898.26696786
1610834400.0,993.7,1027.18,1022.14,1022.41,3568.95109046
1610830800.0,1011.03,1053.1,1052.42,1022.73,2589.50363552
1610827200.0,1029.33,1059.8,1036.09,1052.5,2402.40265556
1610823600.0,1008.8,1038.86,1019.95,1035.33,2300.44035259
1610820000.0,1018.0,1040.54,1037.5,1019.84,1773.57741325
1610816400.0,1030.32,1049.95,1045.83,1037.69,1840.22964308
1610812800.0,1036.0,1067.6,1055.0,1045.74,4125.83556203
1610809200.0,1018.17,1055.0,1024.17,1054.89,4499.99402642
1610805600.0,1007.0,1028.0,1018.17,1023.43,2023.63517632
1610802000.0,1006.93,1029.0,1007.21,1018.07,3778.27484257
1610798400.0,982.82,1017.9,1008.02,1007.37,2229.07730053
1610794800.0,999.03,1013.53,1003.98,1007.59,1550.36690408
1610791200.0,998.84,1013.96,1008.59,1004.65,1513.23754656
1610787600.0,997.21,1008.2,1005.63,1008.2,1154.65630497
1610784000.0,976.42,1007.72,979.72,1006.79,2280.91863913
1610780400.0,970.89,985.0,973.22,979.99,629.98519755
1610776800.0,964.3,974.5,965.33,972.75,310.70423732
1610773200.0,953.15,979.68,978.15,964.76,443.98978053
1610769600.0,965.61,978.91,975.67,977.37,242.7068256
1610766000.0,956.81,977.32,962.17,976.59,467.24988918
1610762400.0,959.0,984.9,975.38,962.47,507.80717172
1610758800.0,969.85,990.78,987.52,975.74,638.07823066
1610755200.0,968.01,989.98,968.01,984.75,1485.44764255
1610751600.0,959.0,973.07,964.29,968.0,721.72211394
1610748000.0,955.13,973.48,960.84,964.36,1270.97531561
1610744400.0,938.97,967.44,942.06,961.41,2077.35693181
1610740800.0,921.36,944.12,939.94,941.26,3095.75496338
1610737200.0,935.18,962.32,944.93,939.3,2798.48772188
1610733600.0,929.0,973.33,955.99,944.04,4072.94814605
1610730000.0,936.68,964.81,963.81,955.99,3198.2893843
1610726400.0,881.01,968.58,940.92,963.56,15176.61846625
1610722800.0,929.47,988.05,987.62,940.92,7169.46521888
1610719200.0,975.0,1011.11,1005.93,987.05,4637.57021946
1610715600.0,994.67,1010.83,1005.81,1005.57,2237.60503605
1610712000.0,985.11,1014.3,1010.17,1007.03,4550.7804846
1610708400.0,1005.15,1020.48,1016.31,1009.27,1418.01759129
1610704800.0,1006.9,1020.99,1016.07,1016.78,2306.57915665
1610701200.0,994.59,1018.0,1004.51,1016.06,1862.47104806
1610697600.0,1002.31,1027.81,1022.0,1004.83,2829.49441455
1610694000.0,980.27,1023.58,989.47,1021.35,2995.57709311
1610690400.0,968.82,989.0,977.16,989.0,2001.08369149
1610686800.0,977.16,1010.81,994.99,977.16,1040.717702
1610683200.0,992.04,1005.01,1000.74,993.8,333.65359929
1610679600.0,988.47,1020.6,1018.76,1001.97,561.06521114
1610676000.0,1000.97,1020.24,1010.94,1020.14,544.60054337
1610672400.0,1005.95,1029.25,1015.0,1010.72,1224.25247286
1610668800.0,1006.27,1030.0,1012.16,1015.02,3638.51108934
1610665200.0,984.5,1014.0,985.73,1011.69,1665.64140937
1610661600.0,967.44,989.0,976.27,987.18,1844.74110347
1610658000.0,953.0,995.42,990.02,976.78,6865.07901848
1610654400.0,990.02,1014.83,1011.68,990.02,1564.66528461
1610650800.0,992.99,1013.34,993.51,1011.69,1895.35034239
1610647200.0,974.0,1008.54,1000.97,992.91,3346.57984165
1610643600.0,998.18,1021.0,1004.98,1001.7,2515.95619984
1610640000.0,998.05,1024.95,998.69,1005.0,4755.83397496
1610636400.0,986.32,1006.84,998.05,998.6,3986.63860991
1610632800.0,982.02,1003.0,985.88,998.58,4003.4238467
1610629200.0,963.96,988.52,965.75,985.76,3218.25608593
1610625600.0,947.57,967.3,961.86,965.06,1822.2574291
1610622000.0,953.66,970.16,961.18,962.59,2348.34120151
1610618400.0,943.29,963.45,943.62,961.98,1361.93379632
1610614800.0,940.12,957.72,954.46,943.87,2447.19102578
1610611200.0,947.55,966.0,948.7,954.89,2649.02189294
1610607600.0,921.36,958.98,924.09,948.83,2818.12654359
1610604000.0,912.0,929.69,915.29,924.13,1614.50699198
1610600400.0,906.92,925.01,912.8,915.0,679.65943272
1610596800.0,895.64,916.85,903.18,912.55,917.1757816
1610593200.0,899.53,917.56,915.94,904.08,1122.24002964
1610589600.0,909.0,923.67,916.26,916.07,412.89889452
1610586000.0,916.27,933.02,932.53,917.1,884.98386409
1610582400.0,928.0,943.43,929.15,931.79,2271.88676149
1610578800.0,921.72,934.5,922.01,929.15,1425.68183033
1610575200.0,911.76,935.78,926.49,921.36,3917.52233875
1610571600.0,905.55,928.0,914.71,927.13,3006.03028103
1610568000.0,898.23,921.0,908.0,914.57,3487.87515826
1610564400.0,900.01,912.44,905.97,906.6,2298.51876648
1610560800.0,880.0,910.24,882.4,906.57,3483.53617719
1610557200.0,878.0,887.34,882.25,882.7,1567.51942177
1610553600.0,872.7,886.49,881.9,882.24,1149.65302618
1610550000.0,863.0,883.22,867.49,881.69,1328.38969985
1610546400.0,864.82,889.88,877.46,867.31,1715.5460002
1610542800.0,862.97,879.99,870.11,877.53,1700.23571709
1610539200.0,859.76,876.24,873.95,869.21,1438.65857831
1610535600.0,867.99,892.24,886.36,872.7,2271.5844288
1610532000.0,869.81,898.52,870.65,886.32,2079.5633665
1610528400.0,860.96,884.0,867.8,869.79,1598.63598002
1610524800.0,864.01,882.37,881.22,868.02,1924.8492229
1610521200.0,853.45,884.73,855.75,881.26,1587.88973732
1610517600.0,844.98,867.34,848.49,855.39,1750.11460354
1610514000.0,828.22,848.5,838.53,848.1,1878.81883922
1610510400.0,833.85,859.91,855.81,838.3,730.42562898
1610506800.0,842.62,866.0,843.3,855.28,1330.22226545
1610503200.0,830.68,859.21,843.97,843.34,1060.22103927
1610499600.0,810.57,849.0,811.38,844.29,1518.27765213
1610496000.0,809.0,860.31,860.0,810.93,4565.73269728
1610492400.0,840.0,862.78,862.77,860.33,4013.95336676
1610488800.0,853.56,891.87,883.33,864.04,2051.42764873
1610485200.0,862.8,892.47,886.29,884.22,2425.10529883
1610481600.0,868.38,889.94,888.0,886.0,2431.58108658
1610478000.0,868.66,906.54,906.54,888.13,3605.60758279
1610474400.0,895.33,922.0,918.58,905.93,2619.78238816
1610470800.0,901.53,925.0,910.0,917.79,4089.62222975
1610467200.0,867.22,910.0,867.85,909.94,3867.88648089
1610463600.0,852.24,878.97,852.25,867.54,3512.33878599
1610460000.0,824.38,868.15,842.96,852.95,7108.87735691
1610456400.0,841.31,903.33,893.5,843.81,6031.62499719
1610452800.0,890.59,914.89,904.85,894.83,2484.54106102
1610449200.0,892.05,911.1,892.25,904.9,3261.56527949
1610445600.0,874.25,923.88,916.67,892.49,6733.94080868
1610442000.0,911.12,927.11,920.19,917.85,2700.09327672
1610438400.0,905.15,942.79,938.56,920.26,3860.76532357
1610434800.0,924.28,946.58,936.65,939.31,4493.81396976
1610431200.0,921.08,945.46,925.0,936.88,4507.47878366
1610427600.0,893.98,925.0,893.98,925.0,3095.59522344
1610424000.0,879.63,898.0,886.81,894.5,2083.20773056
1610420400.0,867.88,888.38,873.7,887.52,1294.81227512
1610416800.0,850.85,878.03,862.17,873.44,1934.18836488
